Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Nouveaux Bilans Alimentaire","95","Honduras","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","95","Honduras","5301","Disponibilité intérieure","2734","Viande de Volailles","2015","2015","Milliers de tonnes","189","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","95","Honduras","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","223","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","95","Honduras","5142","Nourriture","2734","Viande de Volailles","2015","2015","Milliers de tonnes","189","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","95","Honduras","5142","Nourriture","2734","Viande de Volailles","2018","2018","Milliers de tonnes","222","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","95","Honduras","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2015","2015","kg","20.7","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","95","Honduras","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","23.2","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","95","Honduras","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2015","2015","Kcal/personne/jour","89","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","95","Honduras","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2018","2018","Kcal/personne/jour","100","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","6.66","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","7.44","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","97","Hongrie","5511","Production","2734","Viande de Volailles","2015","2015","Milliers de tonnes","490","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","97","Hongrie","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","524","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","97","Hongrie","5611","Importations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","42","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","97","Hongrie","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","61","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","97","Hongrie","5911","Exportations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","220","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","97","Hongrie","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","232","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","97","Hongrie","5301","Disponibilité intérieure","2734","Viande de Volailles","2015","2015","Milliers de tonnes","268","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","97","Hongrie","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","269","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","97","Hongrie","5142","Nourriture","2734","Viande de Volailles","2015","2015","Milliers de tonnes","243","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","97","Hongrie","5142","Nourriture","2734","Viande de Volailles","2018","2018","Milliers de tonnes","247","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","97","Hongrie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2015","2015","kg","24.88","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","97","Hongrie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","25.46","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","97","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2015","2015","Kcal/personne/jour","103","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","97","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2018","2018","Kcal/personne/jour","107","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","9.64","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","9.84","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","25","Îles Salomon","5511","Production","2734","Viande de Volailles","2015","2015","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","25","Îles Salomon","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","25","Îles Salomon","5611","Importations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","3","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","25","Îles Salomon","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","5","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","25","Îles Salomon","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","25","Îles Salomon","5301","Disponibilité intérieure","2734","Viande de Volailles","2015","2015","Milliers de tonnes","3","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","25","Îles Salomon","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","3","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","25","Îles Salomon","5142","Nourriture","2734","Viande de Volailles","2015","2015","Milliers de tonnes","3","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","25","Îles Salomon","5142","Nourriture","2734","Viande de Volailles","2018","2018","Milliers de tonnes","3","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","25","Îles Salomon","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2015","2015","kg","4.82","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","25","Îles Salomon","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","4.65","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","25","Îles Salomon","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2015","2015","Kcal/personne/jour","17","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","25","Îles Salomon","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2018","2018","Kcal/personne/jour","20","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","25","Îles Salomon","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","1.9","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","25","Îles Salomon","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","1.58","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","100","Inde","5511","Production","2734","Viande de Volailles","2015","2015","Milliers de tonnes","3292","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","100","Inde","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","3616","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","100","Inde","5611","Importations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","100","Inde","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","100","Inde","5911","Exportations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","8","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","100","Inde","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","7","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","100","Inde","5301","Disponibilité intérieure","2734","Viande de Volailles","2015","2015","Milliers de tonnes","2672","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","100","Inde","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","3139","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","100","Inde","5142","Nourriture","2734","Viande de Volailles","2015","2015","Milliers de tonnes","2673","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","100","Inde","5142","Nourriture","2734","Viande de Volailles","2018","2018","Milliers de tonnes","3139","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","100","Inde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2015","2015","kg","2.04","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","100","Inde","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","2.32","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","100","Inde","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2015","2015","Kcal/personne/jour","7","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","100","Inde","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2018","2018","Kcal/personne/jour","8","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","100","Inde","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","0.68","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","100","Inde","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","0.78","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","101","Indonésie","5511","Production","2734","Viande de Volailles","2015","2015","Milliers de tonnes","2066","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","101","Indonésie","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2588","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","101","Indonésie","5611","Importations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","3","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","101","Indonésie","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","101","Indonésie","5911","Exportations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","101","Indonésie","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","101","Indonésie","5301","Disponibilité intérieure","2734","Viande de Volailles","2015","2015","Milliers de tonnes","1935","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","101","Indonésie","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2119","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","101","Indonésie","5142","Nourriture","2734","Viande de Volailles","2015","2015","Milliers de tonnes","1934","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","101","Indonésie","5142","Nourriture","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2119","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","101","Indonésie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2015","2015","kg","7.49","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","101","Indonésie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","7.92","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","101","Indonésie","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2015","2015","Kcal/personne/jour","26","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","101","Indonésie","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2018","2018","Kcal/personne/jour","27","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","101","Indonésie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","2.51","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","101","Indonésie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","2.65","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","102","Iran (République islamique d')","5511","Production","2734","Viande de Volailles","2015","2015","Milliers de tonnes","2038","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","102","Iran (République islamique d')","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2199","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","102","Iran (République islamique d')","5611","Importations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","102","Iran (République islamique d')","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","102","Iran (République islamique d')","5911","Exportations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","102","Iran (République islamique d')","5301","Disponibilité intérieure","2734","Viande de Volailles","2015","2015","Milliers de tonnes","1999","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","102","Iran (République islamique d')","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2228","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","102","Iran (République islamique d')","5142","Nourriture","2734","Viande de Volailles","2015","2015","Milliers de tonnes","2000","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","102","Iran (République islamique d')","5142","Nourriture","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2228","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","102","Iran (République islamique d')","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2015","2015","kg","25.49","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","102","Iran (République islamique d')","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","27.24","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","102","Iran (République islamique d')","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2015","2015","Kcal/personne/jour","89","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","102","Iran (République islamique d')","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2018","2018","Kcal/personne/jour","95","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","102","Iran (République islamique d')","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","9.08","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","102","Iran (République islamique d')","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","9.7","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","103","Iraq","5511","Production","2734","Viande de Volailles","2015","2015","Milliers de tonnes","86","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","103","Iraq","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","90","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","103","Iraq","5611","Importations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","257","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","103","Iraq","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","222","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","103","Iraq","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","103","Iraq","5301","Disponibilité intérieure","2734","Viande de Volailles","2015","2015","Milliers de tonnes","343","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","103","Iraq","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","311","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","103","Iraq","5142","Nourriture","2734","Viande de Volailles","2015","2015","Milliers de tonnes","343","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","103","Iraq","5142","Nourriture","2734","Viande de Volailles","2018","2018","Milliers de tonnes","311","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","103","Iraq","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2015","2015","kg","11.25","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","103","Iraq","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","9.44","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","103","Iraq","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2015","2015","Kcal/personne/jour","39","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","103","Iraq","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2018","2018","Kcal/personne/jour","33","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","103","Iraq","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","4.07","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","103","Iraq","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","3.44","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","104","Irlande","5511","Production","2734","Viande de Volailles","2015","2015","Milliers de tonnes","122","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","104","Irlande","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","150","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","104","Irlande","5611","Importations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","128","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","104","Irlande","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","105","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","104","Irlande","5911","Exportations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","76","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","104","Irlande","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","90","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","104","Irlande","5301","Disponibilité intérieure","2734","Viande de Volailles","2015","2015","Milliers de tonnes","133","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","104","Irlande","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","126","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","104","Irlande","5142","Nourriture","2734","Viande de Volailles","2015","2015","Milliers de tonnes","125","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","104","Irlande","5142","Nourriture","2734","Viande de Volailles","2018","2018","Milliers de tonnes","118","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","104","Irlande","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2015","2015","kg","26.83","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","104","Irlande","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","24.48","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","104","Irlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2015","2015","Kcal/personne/jour","101","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","104","Irlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2018","2018","Kcal/personne/jour","102","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","104","Irlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","11.62","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","104","Irlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","11.85","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","99","Islande","5511","Production","2734","Viande de Volailles","2015","2015","Milliers de tonnes","8","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","99","Islande","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","9","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","99","Islande","5611","Importations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","99","Islande","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","99","Islande","5911","Exportations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","99","Islande","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","99","Islande","5301","Disponibilité intérieure","2734","Viande de Volailles","2015","2015","Milliers de tonnes","9","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","99","Islande","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","10","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","99","Islande","5142","Nourriture","2734","Viande de Volailles","2015","2015","Milliers de tonnes","9","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","99","Islande","5142","Nourriture","2734","Viande de Volailles","2018","2018","Milliers de tonnes","10","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","99","Islande","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2015","2015","kg","27.68","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","99","Islande","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","30.86","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","99","Islande","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2015","2015","Kcal/personne/jour","95","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","99","Islande","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2018","2018","Kcal/personne/jour","107","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","99","Islande","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","11.33","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","99","Islande","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","12.68","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","105","Israël","5511","Production","2734","Viande de Volailles","2015","2015","Milliers de tonnes","602","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","105","Israël","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","656","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","105","Israël","5611","Importations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","105","Israël","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","105","Israël","5911","Exportations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","5","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","105","Israël","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","105","Israël","5301","Disponibilité intérieure","2734","Viande de Volailles","2015","2015","Milliers de tonnes","578","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","105","Israël","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","619","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","105","Israël","5142","Nourriture","2734","Viande de Volailles","2015","2015","Milliers de tonnes","530","Im","Données de la FAO basées sur une méthodologie d'imputation"
